url,position_name,salary,city,experience,education,job_dec
https://www.zhipin.com/job_detail/48666bc61fb3b2931XB409W4FlU~.html,Python 自动化运维开发,5K-8K,苏州,不限,大专,"Python 自动化运维开发,工作职责：,1、负责公司信息化平台建设、运维自动化平台及其组件的设计和开发；,2、负责优化、改进运维支持系统，并保证其安全高效稳定的运行；,3、参与运营平台、运维系统的需求分析、设计、编码；,4、负责开发、完善运维内部系统及辅助系统，提升运维质量及效率；,任职要求：,1.两年以上开发经验，具有设计，性能优化经验，良好的编码规范；,2.熟练掌握Python Web框架 如Django，Flask, Twisted，Tornado等；,3.熟练使用多线程、Socket编程，以及HTTP REST协议；,4.有自动化运维意识，多人开发及版本控制管理经验；,5. 熟悉网络虚拟化技术, 有OpenStack, VMWare构建虚拟化平台经验优先."
https://www.zhipin.com/job_detail/1108623edf79de971XF43ti9E1o~.html,Python开发工程师,10K-15K,苏州,1-3年,大专,"工作职责：,1、参与公司产品开发，比如电商、供应链管理、ERP系统。,2、接口设计规范的制定与管理。,3、参与架构设计、积极调研新技术、并积极合理的将其引入产品。,任职资格：,1、独立开发、解决问题能力。,2、熟练掌握Python；熟悉常用 Web 框架如django或flask web框架；熟悉常用的api框架如REST framework。,3、熟悉 MySQL、Redis等后端组件的使用，了解基本的设计、优化原则。,4、熟悉 Linux 的使用和管理。,5、计算机专业，大专及以上学历，Python专职开发2年及以上。,6、具备良好的团队合作精神，高度的责任感，很好的沟通能力，对新技术有浓厚的兴趣。,优先考虑,1、丰富的电商、ERP项目开发经验优先。,2、有爬虫开发经验者优先。,3、具备前端开发能力，了解 HTML / CSS / JavaScript优先。,4、热爱开源，敏捷优先。"
https://www.zhipin.com/job_detail/6294b2d8f47c1fcf1Xd53ty_FFM~.html,Python软件开发工程师,12K-15K,苏州,3-5年,本科,"职位描述:,1、负责公司产品多平台后端开发工作，主要编程语言是 Python ；,2、参与产品设计，与前端和移动端工程师一同探讨技术方案；,3、参与架构设计，与平台工程师合作优化新旧服务的性能和稳定性。,职位要求:,1、扎实的计算机基础知识，了解常用数据结构和算法；,2、熟练掌握Python；熟悉常用 Web 框架如django；熟悉常用的api框架如REST framework;,3、熟悉 MySQL、Redis等后端组件的使用，了解基本的设计、优化原则；,4、熟悉 Linux 的使用和管理，了解操作系统相关知识；,5、熟悉 Git、Jenkins、等持续集成和部署工具；,6、热衷性能分析与调优，积极使用新技术提升工作效率；,7、良好的团队合作精神与责任感，较好的沟通能力。  ,优先条件:,1、对开源软件、敏捷开发方法有特别兴趣，开源社区贡献者；,2、具备前端开发能力，了解 HTML / CSS / JavaScript；,3、乐于分享，各类流行互联网服务的热心参与和内容贡献者。"
https://www.zhipin.com/job_detail/8ce1d9728c5bf4be1Xd73NW_EFE~.html,python后端开发,8K-12K,苏州,1-3年,大专,"职位描述,1、负责新产品的各个功能模块的开发，并且提供基于RESTful API接口	,2、对代码质量负责，参与实现高质量、稳定的应用	,3、维护已上线产品并可以根据新需求做迭代开发	,4、完善系统日志，优化系统性能	,5、编写核心代码以及相关文档说明	,6、有责任心，有能力对需求进行正确客观的评估	,7、具备良好的分析解决问题能力，能独立承担任务和有系统进度把控能力	,岗位要求：,1、大专及以上学历，2年以上互联网工作经验,2、熟悉并熟练使用python语言，熟练使用tornado框架；,3、了解HTML5、CSS3、JavaScript以及相关的前端工具；,4、熟悉MySQL数据库，了解Redis；,5、深刻理解数据结构和算法设计，有系统分析和设计实践经验。,6、具有一定分析问题和解决问题的能力，学习能力强，优秀的职业素养和较强的沟通能力，自我驱动，独立有创造力,欢迎大家积极投递！！！"
https://www.zhipin.com/job_detail/bc6697c155e99d651n183t29EFo~.html,python爬虫工程师,10K-20K,苏州,3-5年,本科,"岗位职责：,负责爬虫平台的研发及维护,任职要求：,1、有二年以上Python开发经验,2、精通Python，掌握爬虫技术，熟悉Python主流类库使用,3、熟悉Scrapy、pyspider、Selenium、PhantomJS等框架（深入了解其中一种）,4、熟悉基于正则表达式、XPath、CssSelector等网页信息解析技术,5、熟悉MySQL,Redis，MongoDB等数据库（深入了解其中一种）,6、熟悉Http协议，了解TCP/IP协议，熟悉Linux系统,7、熟悉应用IP池、Headers认证和Cookie等,8、有分布式爬虫、反爬机制经验者优先"
https://www.zhipin.com/job_detail/df6655331473953f1Xd63N2_E1E~.html,Python开发,8K-15K,苏州,1-3年,本科,"岗位职责：,1、负责项目的开发规划、架构设计、编码实现相关工作；,2、撰写技术实现方案，参与技术调研与选型；,3、基于python对数据进行处理分析,任职要求：,1、2年以上python开发经验，计算机基础知识扎实；,2、熟悉Python面向对象的开发与设计；,3、熟悉Python并发程序的开发与设计,熟悉多进程、多线程的开发；,4、熟悉python web开发，熟练使用Django、celery等框架；,5、熟悉链表、树、图等基本数据结构；,6、具备良好的编码习惯及开发文档书写习惯；,7、熟悉Postgres/Mysql等，具有nosql据库开发经验者优先；,8、熟悉elasticsearc开发经验者优先；,9、熟悉安全开发人员优先考虑"
https://www.zhipin.com/job_detail/29820bff7f618aad1nJ_3tq0FFc~.html,Python,10K-11K,苏州,1-3年,本科,"工作职责：,1、 负责人工智能相关产品的研发，包括：神经网络技术平台的架构、方案设计、应用与实现；,3、 负责对市场同类产品进行分析研究；,4、 关注业界前沿信息，研究神经网络/人工智能发展方向，探索和创新相关技术并应用于产品改进。, ,任职资格：,1、 计算机、自动化、数学等相关专业全日制本科以上学历，相关领域两年以上工作经验；,2、 对人工智能领域有强烈的兴趣，熟悉深度神经网络的原理及各种模型，如：卷积神经网络，递归神经网络等；,3、 有以下领域项目经验者优先：机器学习/机器视觉/图像识别/语音识别/自然语言处理等；,4、 熟悉以下深度学习开发平台者优先：TensorFlow、Torth、Caffe、Theano 、OpenAI；,5、 熟练掌握一种以上开发语言：C/C++、python、Java、C#、go、matlab、opencv；,6、 熟悉Linux/Unix平台；,7、 具有很强的学习能力和技术钻研精神；,8、 对软件开发流程有如agile、scrum等有一定了解。, ,工作地址：,苏州"
https://www.zhipin.com/job_detail/6b3cd153395e1a4b1nN-3tq5FVc~.html,Python技术方向讲师、研究员,7K-8K,苏州,3-5年,大专,"岗位职责： ,1、依照教学规范和教学大纲，开展教学活动；,2、参与各种备课活动，并根据教学实际情况修正教学内容,3、追踪相关技术发展，进行有关技术研究,4、服从研究院关于教学的其他管理规定。  ,任职要求：, 1、具有大学本科及以上学历, 2、精通Python/HTML/CSS/JavaScript； 熟悉数据库操作和WEB开发框架,3、良好的文字和语言表达能力、沟通能力  ,4、普通话良好,5、具有较强的自学能力和研究能力"
https://www.zhipin.com/job_detail/f53e28073276464d1Xxz09S-FVI~.html,ruby开发,7K-14K,苏州,1-3年,本科,技能需要：了解数据通信网络知识、有编程经验（有过其中某一语言或者多语言编程经验：ruby、python、c、c++）
https://www.zhipin.com/job_detail/26dfe0829644533a1Xx50tu9EVQ~.html,电子工程师,5K-10K,苏州,1年以内,本科,机械臂 机械方式 机器人等电子技术
https://www.zhipin.com/job_detail/ab3649a10bd1b1631XZ839y6FFM~.html,安全系统开发工程师,10K-20K,苏州,1-3年,本科,"岗位职责：,开发和维护集群沙箱系统；,开发运维自动化工具。,任职资格：,熟练掌握Python语言，两年以上Python语言开发经验；,熟练掌握bash；,有集群系统开发或运维工作经验者优先；,有沙箱系统开发经验者优先；,大学本科及以上学历。"
https://www.zhipin.com/job_detail/bb745ec0c4b60a211X1429W_EFo~.html,测试开发工程师（开放平台）,12K-24K,苏州,3-5年,本科,"基本要求：,- 熟悉Python, Go, Java，JavaScript等一门编程语言（Python尤佳）,- 在接口测试、Web、移动端至少一个领域有自动化测试经验,- 熟练使用Linux操作系统，具有基本的Shell脚本编写能力,- 有良好的团队合作精神，有责任感，有较好的沟通能力，主动性强,加分项：,- 对开源技术有强烈的兴趣和爱好,- 有Docker使用经验,- 熟悉Kafka的特性,- 有支付宝、微信、银联、网联等三方支付接口对接经验,工作内容:,- 根据产品PRD编写测试计划、测试用例等,- 负责产品项目测试，包括自动化测试、性能测试等,- 根据产品、项目特点，提出合理的自动化测试解决方案"
https://www.zhipin.com/job_detail/c510e83f925f3d0d1XB52dq0ElI~.html,资深系统工程师 Senior Systems Engineer,10K-20K,苏州,3-5年,本科,"Responsibilities:,· Lead tooling design to implementation and iterate on feedback,· Automate development cycle processes, from continuous integration to deployment,· Design and implement internal configuration and deployment tools,· Evaluate third-party technologies for adoption by the development team,· Demonstrate core competency of industry software development best practices,Skills and Experience:,· Proficiency in Bash and Python (3+ years),· Great interpersonal skills: capable of collaborating and brainstorming with technical staff and management to create an overall collaborative working relationship,· Fluency with distributed source code management tools,· Debugging, profiling, idioms and best practices for JVM languages,· Automation via shell scripting,· Understanding of microservices,· Java, Scala, and Groovy experience a plus,Interests:,· Infrastructure-as-a-service technologies, such as EC2 or equivalent,· Solid understanding of building and leveraging AWS services (IAM, CloudFormation, CloudWatch ECS/ECR experience a plus),· Docker, Kubernetes experience a plus,Arena Solutions is looking for a Senior Systems Engineer to become a core member of the technical operations team. We will depend on you to continually improve how we provide secure, reliable, distributed infrastructure to our customers and to our software engineering team.,Our customers are discrete manufacturers who put our applications, infrastructure, and reputation at the heart of their business. We believe the best way to meet our customers’ needs is to continually iterate on our automation tooling, with a focus on streamlining our development and deployment processes.,You are a self-identified generalist who is experienced with JVM-based technologies. You are fluent in both software development and systems administration concepts and explain each clearly. You understand the technologies that drive modern multi-tenant Software-as-a-Service companies and have strong opinions on how to build scalable software and infrastructure. You understand how to build a continuous integration/continuous delivery pipeline from scratch.,You demonstrate leadership by challenging assumptions, highlighting ambiguity, and proposing coherent solutions to complicated problems. You are looking for a collaborative, social position where you will work directly with the technical operations, software development, and quality assurance teams.,Salary is negotiable"
https://www.zhipin.com/job_detail/bda68d0be0231aeb1nB829-6FFE~.html,架构师,10K-20K,苏州,5-10年,本科,"至少熟练掌握 Jquery, React, AngularJs 其中一个框架。,具有Nodejs, Python经验更佳"
https://www.zhipin.com/job_detail/252a2c85bb4226d81XJ-3t27EFM~.html,Senior Automation Test Engineer,1K-2K,苏州,3-5年,本科,"薪资面议，请忽略上面的薪资范围！！！,Contact person: ***** (无法接收163邮箱的邮件）,Responsibilities:,-Design and develop highly automated stress test workloads in popular programming languages, such as Java, Perl, Python, Shell, and PL/SQL etc.,-Execute test suites to discover performance and stability problems in the products,-Collaborate with development teams to resolve the problems encountered in the tests,-Develop automation tools for system testing,Requirements:,-BS/MS in CS from top school or equivalent experience,-Knowledge of Oracle database administration and PLSQL is a must,-Familiarity with Unix/Linux platforms,-Self-motivated with strong ability to learn quickly and work independently,-System performance analysis skill and experience is a big plus,-Experience with Oracle Exadata is a big plus,-Workable verbal and written communication skills"
https://www.zhipin.com/job_detail/72bc472ee23b092a1nN_3Nq-FFY~.html,技术合伙人,15K-30K,苏州,3-5年,本科,"迭代系统架构，爬虫熟练，,全栈 php python,十人技术团队组建和管理经验,开放，学习能力强，解决问题能力强"
https://www.zhipin.com/job_detail/88f661ae2783c74c1XZ-3tW5EFE~.html,全栈工程师（Python）,25K-35K,苏州,5-10年,不限,"1）负责研发相关业务、产品和服务的Web前端应用开发，和服务的后端开发和维护,实现符合HTML5标准的、高性能的Web应用；,   2）根据任务需要，实现高性能的前端人机交互界面、动画、特效等；,   3）负责产品后端架构的设计、实现、改进和优化，确保后端服务稳定、可靠、高效；,   4）参与前后端前沿技术的探索。,   任职要求：,   1）计算机基础知识扎实，对数据结构及算法有较好的掌握；,   2）三年或以上Python语言后端开发经验，或前端开发经验；,   3）熟悉常用的数据库系统、对象存储系统、内存缓存系统、分布式文件系统等；,   4）精通HTML5、CSS3、JavaScript；,   5）熟悉Node.js开发和部署，或至少熟悉一门其他的常用后端开发语言；,   6）有React、AngularJS、Bootstrap等前端工具、框架、模板的使用经验者优先；,   7）有一定的系统设计能力，有优秀的解决问题的能力，有很强的学习能力。"
https://www.zhipin.com/job_detail/5a08959157944ebd1Xx93tq7E1s~.html,大数据开发工程师-资深,20K-30K,苏州,3-5年,本科,"负责大数据部门的数据采集与爬取、解析处理、入库及备份等数据日常工作；,    负责分析新的数据需求, 完成数据处理的设计(文档)和实现；,    负责数据质量的监控, 根据实际情况设计方案并实现数据质量的提高；,    负责数据处理程序设计框架改善, 数据处理性能优化, 系统数据处理的能力提高；,    负责和数据架构师协同工作, 完成架构升级更新；,职位要求：,    本科及以上学历, 计算机软件及相关专业；,    三年以上大数据处理相关工作经验；,    熟练掌握java或者python编程, 熟悉/了解shell或者其他etl框架；,    熟悉数据库, 对数据处理和数据质量有较深认识, 有NoSQL数据库数据处理和数据处理性能优化经验；,    熟悉Linux系统及基本操作；,    有网络爬虫相关经验者优先考虑；,    有责任心, 学习能力强, 工作积极主动, 思路清晰，擅长沟通；,    有团队合作精神有良好的英文沟通能力者，优先考虑。,    了解AWS相关技术，优先考虑"
https://www.zhipin.com/job_detail/4bc3bbcb5a6b2b681n1y2NS6FFc~.html,Java开发工程师,8K-16K,苏州,不限,本科,"岗位职责：,saas系统的设计、开发,解决线上系统问题，线上服务的整合与重构,能力要求：,人靠谱，有责任心和团队协作精神,对技术有热情，学习能力强，在某个技术领域有自己的见解,有代码洁癖,技术要求：,具有扎实的Java基础，逻辑思维缜密；,熟练使用RPC框架，具备相关的分布式开发经验；,具备TCP方面的网络编程经验；,具备WEB方面的开发经验；,熟练使用Mybatis，SpringMVC，SpringCloud等框架。"
https://www.zhipin.com/job_detail/71d27aabaef2fc821ndy2N25F1Y~.html,自然语言处理,10K-20K,苏州,1-3年,本科,对机器人行业感兴趣，热爱学习，能长期专注一个行业．
https://www.zhipin.com/job_detail/2f7c55a25ef63e151nJy2N68E1s~.html,测试开发,10K-20K,苏州,3-5年,本科,"基本要求：,熟悉Python, Go, Java，JavaScript等一门编程语言（Python尤佳）,在接口测试、Web、移动端至少一个领域有自动化测试经验,熟练使用Linux操作系统，具有基本的Shell脚本编写能力,有良好的团队合作精神，有责任感，有较好的沟通能力，主动性强,加分项：,有移动支付测试经验,对开源技术有强烈的兴趣和爱好,有Docker使用经验,工作内容:,根据产品PRD编写测试计划、测试用例等,负责产品项目测试，包括自动化测试、性能测试等,根据产品、项目特点，提出合理的自动化测试解决方案"
https://www.zhipin.com/job_detail/51e6b079971a8a141XZ70tm1FFI~.html,开发运维工程师,10K-20K,苏州,1-3年,本科,"职位描述,负责系统和计算基础设施的搭建和维护,负责系统和计算基础设施的监控、问题排查和故障处理,负责设计、实现和优化内部容器平台,负责设计、实现和优化内部部署工作流,与其他技术团队成员紧密沟通合作，共同完成项目,职位要求,熟练使用 Go、Python、Perl、Shell其中一种脚本语言,熟练掌握 Docker,kubernetes框架,具备使用 Amazon Web Services / Aliyun 等云平台的经验,具备使用 Terraform / Ansible / Chef / Puppet 等运维自动化工具的经验,扎实的计算机科学基础知识，熟悉操作系统，数据库、常见数据结构和算法，以及软件设计实践,熟练的英语读写能力,快速学习成长，能迅速适应创业节奏和团队氛围,加分项,具备丰富的容器平台构建和维护经验,设计并实现过开源的 DevOps工具，或给大型开源项目贡献过代码,优秀的代码设计能力,优秀的英语交流能力"
https://www.zhipin.com/job_detail/cbfc9ddf30a233641nN-2tq6Elo~.html,Python高级工程师,10K-20K,苏州,3-5年,本科,"岗位职责：,1、根据公司发展战略，制定具有前瞻性的技术发展规划和产品研发目标；,2、负责公司技术开发体系建设与技术管理，标准、流程、文档的建立与完善；,3、负责公司网站、移动互联网项目及其他IT需求的总体规划，对系统分析、软件实现、性能优化、数据库架构等全面负责；,4、负责技术团队建设，保证技术团队的战斗力与迅速壮大；,5、负责解决网站项目中的技术难题，精通相关WEB开发技术，了解搜索、网络安全、系统备份等技术；,6、负责协调与公司其他部门的工作，在技术上帮助实现市场调研、数据挖掘、数据整合等相关业务，并能够对业务部门在技术上给与配合和支持。,岗位要求：,1、全日制本科（含）以上学历，计算机、软件工程等相关专业；,2、3年以上python开发经验，熟悉web开发的流程与常见框架；,3、熟练使用GNU/Linux，理解网络编程；,4、对网站调优与安全有较强认知；,5、对数据收集与数据处理有较强认知；,6、对区块链领域有所了解的加分。"
https://www.zhipin.com/job_detail/f202f4346942db761nF40961EFU~.html,算法工程师,7K-14K,苏州,不限,本科,图像识别，跟踪算法工程师
https://www.zhipin.com/job_detail/d3ae9b831f4e1bec1XB439q9FlU~.html,Java,4K-8K,苏州,1年以内,本科,主要负责公司开发的管理软件优化，技能要求：mysql，ui，tomcat，linux，ssh，sip传输协议，有过通信软件开发经验优先！学习能力强，能快速接受研发大牛传授的技能！
https://www.zhipin.com/job_detail/de5710f6fb60a1421nN73dS-GVE~.html,数据分析师,8K-12K,苏州,不限,本科,"专业及学历：计算机相关专业，或具有一定编程能力的其他工科专业，本科及以上学历。,专业技能：,至少掌握SQL、Python、JAVA三种编程语言中的两种。,至少熟悉一种数据库应用软件（如ORACLE）。,独立开发过APP、网页应用等实用性软件者优先考虑。,重要提示：,个人简历及相关材料应包括但不限于以下内容：,（1）出生年月、性别、籍贯、当前所在地、学历学位、手机、邮箱、婚恋育情况,（2）教育经历（从高中起）、受培训经历（从大一起）、实习经历（大学一年级起）、工作经历（从第一份工作起），实习经历和工作经历必须分开描述,（3）大学期间的主要课程、成绩排名并附成绩单、获得奖项并附扫描件、参加相关竞赛情况并附奖状和参赛作品原文件,（4）工作期间的主要工作内容，工作基本流程，参与的角色，掌握的软件，学会的技能等，并附送不少于2个和工作相关的工作成果、网站资料、程序代码等。,（5）学历、学位、论文、专利、职业资格证书等请提供电子版和扫描件。"
https://www.zhipin.com/job_detail/f67ff01f3be8cae11XR709m7FVM~.html,平台测试工程师,10K-20K,苏州,1-3年,本科,"工作职责：,负责硬件平台相关测试工作，保证硬件平台的可靠交付；,负责硬件平台产品测试执行；,培养初级测试人员，提升测试团队的整体能力。,任职资格：,正规本科，通信、计算机、自动化、软件工程相关专业,2年及以上相关业务测试经验；,熟悉TCP/IP协议簇，具备一定的网络和数据通信知识；,对硬件平台、网络安全、攻击防护等方面的测试有一定的了解；,具备编程开发或脚本语言编程基础，熟悉Python、C/C++、Java、JS任意一种或多种语言；,熟悉IXIA，avalanche测试仪使用有硬件知识积累优先考虑；,工作积极主动，适应和抗压能力强，能及时完成所负责的工作；,逻辑思维能力强，具有良好的团队协作精神，具备良好的沟通能力和技巧。"
https://www.zhipin.com/job_detail/b85bb217a2b5f5d81Xd82ty-E1A~.html,配置管理开发工程师,10K-20K,苏州,1-3年,本科,"职位描述：,负责公司配置管理系统的架构设计和开发工作；,任职资格：,大学本科或以上学历，计算机、通信类等相关专业；,1年以上开发经验，有相关项目开发经验优先；,精通HTML，CSS、JavaScript，熟悉jQuery等流行框架；,精通PHP、Perl、Python等至少一种后台编程语言；,精通数据库相关知识，熟练掌握MySQL数据库配置、SQL优化等；,精通Linux操作系统，熟悉Linux系统各种常用操作及命令，熟练使用SVN者优先；,了解主流浏览器的工作原理，熟练使用调php试工具；,熟悉Makefile；,熟悉使用Jenkins持续集成软件；,具备良好的团队合作精神及沟通能力。上进心强，积极主动。"
https://www.zhipin.com/job_detail/6ec04062dc62e0f81Xx93tq-EFs~.html,大数据工程师,15K-25K,苏州,3-5年,本科,"负责大数据部门的数据采集与爬取、解析处理、入库及备份等数据日常工作；,    负责分析新的数据需求, 完成数据处理的设计(文档)和实现；,    负责数据质量的监控, 根据实际情况设计方案并实现数据质量的提高；,    负责数据处理程序设计框架改善, 数据处理性能优化, 系统数据处理的能力提高；,    负责和数据架构师协同工作, 完成架构升级更新；,职位要求：,    本科及以上学历, 计算机软件及相关专业；,    三年以上大数据处理相关工作经验；,    熟练掌握java或者python编程, 熟悉/了解shell或者其他etl框架；,    熟悉数据库, 对数据处理和数据质量有较深认识, 有NoSQL数据库数据处理和数据处理性能优化经验；,    熟悉Linux系统及基本操作；,    有网络爬虫相关经验者优先考虑；,    有责任心, 学习能力强, 工作积极主动, 思路清晰，擅长沟通；,    有团队合作精神有良好的英文沟通能力者，优先考虑。,    了解AWS相关技术，优先考虑"
https://www.zhipin.com/job_detail/82e75a0b902239ba1n1_2NS_GFM~.html,高级爬虫工程师,12K-20K,苏州,3-5年,本科,"职位描述,爬去取用户消费习惯信息,爬取用户消费场景,爬取供应商价格相关信息,爬取分析报告,优化爬取效率,数据清洗,数据分析,岗位要求,爬虫经验丰富,热爱爬虫技术挑战,对实时爬虫的效率有研究,渴望挑战极限,机会,与人工智能团队一起分析数据，让爬取的信息产生价值,扁平化管理，股权激励，未来的独角兽创始成员"
url,position_name,salary,city,experience,education,job_dec
https://www.zhipin.com/job_detail/704fab55581d13571X152dS-F1U~.html,Python,15K-20K,北京,5-10年,本科,"驻场到西二旗附近银行工作,熟练使用主流Python框架,有良好的Python开发基础与良好代码习惯,具备良好沟通表达能力和团队协作能力,有带团经验优先"
https://www.zhipin.com/job_detail/e167e3876f366f120Hd_3Ny4Fw~~.html,Python,5K-9K,徐州,1-3年,不限,"欢迎技术老鸟来聊聊！闲聊闲聊！, 主要pc端软件研发"
https://www.zhipin.com/job_detail/b0751234be6599cd1XJ62t-4GVA~.html,Python,6K-8K,南昌,1-3年,大专,"工作内容,负责公司软件项目的架构设计和开发，以及现有项目的维护。   ,基本要求  ,1. 精通py编程,2. 了解常用的前端框架如：Vue.js ,3. 有项目经验，并且熟悉web开发完整流程以及前后端完全分离架构 ,4. 了解移动开发和前端自动化 ,5. 熟练使用Linux，有服务器端部署经验 ,6. 熟练使用MongoDB、MySQL、Redis、Nginx等 ,7. 熟练使用git，了解git工作流 ,8. 常用算法、数据结构、计算机网络 9. 计算机软件及相关专业   ,加分项  ,1. 熟练使用 Nest.js、TypeScript、TypeORM ,2. 函数式编程、响应式编程 ,3. 有阿里云或其它云平台使用经验"
https://www.zhipin.com/job_detail/341eab10ac861c021XR609i8E1s~.html,Python,10K-20K,深圳,1-3年,本科,"1.计算机、自动控制等相关专业毕业，具有扎实的计算机基础。,2.熟悉Linux操作系统操作,3.熟练试用Python语言，,4.熟悉shell脚本,全日制统招本科学历2年以上经验"
https://www.zhipin.com/job_detail/ad7903abda1e34f61XF73Ny9E1Y~.html,Python,10K-20K,南京,1-3年,本科,"急缺会python的自动化测试人员（5名）、安卓测试（15 名）！,统招本三及以上，非计算机专业三年以上，一轮面试通过即可！团队氛围佳！"
https://www.zhipin.com/job_detail/752ab7d0476a10ea1XV72dq1F1I~.html,python,5K-10K,西安,不限,本科,"√编程达人  √亲和力满分  √热爱教育  √沟通高手,【职位描述】,l 给孩子教授线上1对1编程课,l 根据学员情况，制定学员个性化教案,l 定期汇报备课情况和教学进度，积极反馈学员上课情况,【岗位要求】,l 全日制本科学历及以上，计算机、理科类专业,l 至少精通一门编程语言，C、C++、Python、JS等等多多益善,（以上面试通过者，本公司提供培训）"
https://www.zhipin.com/job_detail/8e602aa7e5ae4fab1XR63tW0EFo~.html,python web,5K-9K,南京,不限,不限,"岗位职责：,1. 使用 Python 开发 Web 服务；,2. 应用 SCRUM 方法结对工作；,3. 按照流程进行软件开发、测试和发布工作；,4. 建立并持续改善软件开发、测试与发布流程。, ,任职资格：,1. 计算机科学、计算机工程及相关专业本科以上学历；,2. 两年以上实际软件开发经验；,3. 熟悉 UML 等面向对象开发方法；,4. 熟悉使用 Python 进行 web 开发；,5. 熟悉 Django 或其他 Python Web 开发框架；,6. 在代码编写、调试和相关技术方向经验丰富；,7. 良好的英语阅读和沟通能力；,8. 逻辑思维清晰。, ,优先：,熟悉 MVC,Responsibility：,1.Web services development with Python.,2.Working in pairs with SCRUM process.,3.Developing, testing and releasing software following defined processes.,4.Building and improving software development, testing and distributing process.,Qualification：,1.Bachelor/Master degree in Computer Science, Computer Engineering or related technical discipline.,2.2+ years experience in software development.,3.Familiar with object-oriented development methodologies.,4.Familiar with web development with Python.,5.Familiar with Django or other Python Web frameworks.,6.Experience in programming, debugging, and related techniques.,7.Good reading and communication skills in English.,8.Clear logical thinking.,Good Plus:,1.Familiar with MVC."
https://www.zhipin.com/job_detail/4530c21b525ad3b01XJ-3d25FFE~.html,Python,15K-20K,成都,1-3年,本科,常用工具为python，会开发或者测试
https://www.zhipin.com/job_detail/415007c0ee4d15961Xxz3dq9E1M~.html,Python,6K-12K,沈阳,3-5年,大专,"熟练Java语言或Python语言,三年以上工作经验,大专或大专以上学历,工作长期稳定,世界500强台资企业,六险一金,带薪年假,周末双休,福利待遇优厚,一轮电话面试，二轮到场面试"
https://www.zhipin.com/job_detail/a99278724d1238e11Xx73N-5E1U~.html,python,12K-20K,北京,3-5年,本科,"驻场到湾子地铁站附近银行工作,1、精通Python、Scala、java等至少两种语言，熟练使用常用的shell脚本语言； ,2、熟练使用hadoop、hive、hbase，并对其有一定的底层了解； ,3、熟练使用定时批量调度工具至少两种，如control-M，quartz等； ,4、对spark、storm、kafka有一定了解，能使用其常用命令； ,5、对Linux系统有一定的理解，能熟练使用linux下一些常用命令； ,6、 熟练使用ORACLE，MYSQL等关系型数据库至少一种以及REDIS、CASSANDRA等常用NOSQL数据库至少一种，有使用过或者熟悉分布式数据库者优先；"
https://www.zhipin.com/job_detail/d0ced6948f51acc01XNz29m1EFA~.html,Python,7K-14K,西安,1-3年,本科,有一年半以上开发经验，能在se设计方案指导下完成子模块设计和开发，有云或者虚拟化相关经验优先
https://www.zhipin.com/job_detail/aa25432b3000ddc21XZ50t68GVE~.html,Python,9K-18K,西安,不限,本科,"统招二本以上学历。,有相关工作经验。,开发，自动化。"
https://www.zhipin.com/job_detail/9f600e8e1875ca211X1709m7GVA~.html,Python,10K-20K,东莞,1-3年,本科,"Python工程师：,1.       接触Python一年以上,精通Python开发；,2.    熟悉python 中的web架构 django, web.py, Tornado、Flask、 Quxiote等其中一种常用Python开发框架；,3.    熟悉MySQLdb，paramiko，threading等模块；,4.       符合以下几类要求者优先:,a.精通Linux操作系统使用，熟悉Shell脚本编程语言；,b.精通MySQL、PostgreSQL、Oracle等关系数据库和数据库优化技术；,c.熟悉lighttpd,apache,mysql,sqlite中的一种或多种；"
https://www.zhipin.com/job_detail/d66d4024de03589c1XN43tS6FFI~.html,python,9K-13K,大连,3-5年,本科,"Tmobile项目,python工程师,要求python精通，要有openstack，cloud相关工作经验,3-5年工作经验，英语要求能交流"
https://www.zhipin.com/job_detail/4f4f8c96368c56711X1_09W5FFY~.html,Python,15K-30K,深圳,3-5年,大专,"python开发：,1、大专以上学历，2年以上Python项目开发经验（1年Python ，2年以上Java开发经验的也可以）。,2、熟练使用Python进行统计分析、数据挖掘、数据清洗、可视化探索、特征提取等处理，编程能力强。,3、熟练使用 Django或Flask,熟悉前端html5、css、jquery、layui、bootstrap。,4、熟悉Linux环境及常用shell命令，能够独立完成项目上线、平台搭建等常用操作。,5、熟悉至少一种关系数据库如Oracle、MySQL等，熟悉SQL,了解ElasticSearch、mongodb、redis。,6、具备良好的逻辑思维能力，独立分析和解析问题的能力。,7、强烈的责任心与主动性，能自我驱动成长。,1、有文本分类，推荐/搜索系统，图像分类及识别等项目经验,2、熟练掌握常用算法，如贝叶斯，决策树，随机森林、SVM，神经网络等模型，会使用tensorflow、Keras搭建卷积神经网络CNN、循环神经网络RNN、LSTM"
https://www.zhipin.com/job_detail/60ea06dd0ace99201X182t-0ElQ~.html,python,10K-20K,北京,3-5年,本科,"1. 精通Python语言，并熟悉JAVA语言，具有2年以上Python实际开发经验；,2. 熟悉JavaScript/css/Html，熟悉Linux平台配置，有shell编程经验者优先；,3. 熟悉PostgreSQL、Mysql数据库，熟练掌握SQL编程；,4. 熟悉基于ODoo8.0OpenERP的项目开发，能熟练的进行二次开发；,5. 自我驱动和学习能力强，了解分布式、存储、网络等知识，对新技术充满热情；,6. 对Web技术发展有强烈兴趣，有良好的学习能力和强烈的进取心；,7. 良好的沟通能力、团队协作精神，较强的逻辑分析能力和执行能力；"
